Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_43",9,"L16","L",1,35,"L35",1,0.365403245,1,"Drowsy",848
"s_43",36,"R24","R",2,12,"R12",1,0.395972769,8,"Drowsy",849
"s_43",11,"L18","L",1,35,"L35",1,0.393940754,1,"Drowsy",850
"s_43",65,"R15flip","L",1,35,"L35",1,0.500927015,1,"Drowsy",851
"s_43",7,"L14","L",1,35,"L35",1,0.421873418,1,"Drowsy",852
"s_43",6,"L13","L",1,60,"L60",1,0.370980263,1,"Drowsy",853
"s_43",42,"L11flip","R",2,60,"R60",0,0.40377283,1,"Relaxed",854
"s_43",64,"R14flip","L",1,35,"L35",1,0.409040662,1,"Drowsy",855
"s_43",45,"L14flip","R",2,35,"R35",1,0.324337757,8,"Drowsy",856
"s_43",34,"R22","R",2,12,"R12",0,0.504607966,1,"Drowsy",857
"s_43",31,"R19","R",2,35,"R35",1,0.454665922,8,"Drowsy",858
"s_43",34,"R22","R",2,12,"R12",0,0.375970423,1,"Relaxed",859
"s_43",25,"R13","R",2,60,"R60",1,0.383740111,8,"Drowsy",860
"s_43",49,"L18flip","R",2,35,"R35",0,0.445305875,1,"Drowsy",861
"s_43",74,"R24flip","L",1,12,"L12",1,0.357727907,1,"Drowsy",862
"s_43",8,"L15","L",1,35,"L35",0,0.387959761,8,"Relaxed",863
"s_43",45,"L14flip","R",2,35,"R35",0,0.422659217,1,"Drowsy",864
